FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,E_COICOP_REV_ISTAT,ECOICOP Rev. Istat,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2017-09,100.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2017-10,83.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2017-11,83.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2017-12,83.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-01,83.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-02,83.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-03,83.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-04,83.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-05,83.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-06,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-07,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-08,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-09,84.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-10,83.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-11,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2018-12,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-01,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-02,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-03,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-04,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-05,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-06,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-07,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-08,83.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-09,84.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-10,84.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-11,84.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2019-12,84.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-01,84.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-02,84.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-03,84.9,I,Dato imputato (vedi nota a livello di dataset)
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-04,84.9,I,Dato imputato (vedi nota a livello di dataset)
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-05,84.9,I,Dato imputato (vedi nota a livello di dataset)
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-06,84.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-07,84.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-08,84.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-09,85.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-10,81.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-11,81.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2020-12,81.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-01,81.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-02,81.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-03,81.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-04,81.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-05,81.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-06,81.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-07,81.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-08,81.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-09,82,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-10,81.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-11,81.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2021-12,81.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-01,81.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-02,81.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-03,81.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-04,81.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-05,81.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-06,81.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-07,81.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-08,81.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-09,82.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-10,82.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-11,82.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2022-12,82.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-01,82.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-02,82.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-03,82.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-04,82.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-05,82.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-06,82.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-07,82.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-08,82.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-09,83,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-10,83.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-11,83.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2023-12,83.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-01,83.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-02,83.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-03,83.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-04,83.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-05,83.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-06,83.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-07,83.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-08,83.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-09,84.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-10,86.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-11,86.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2024-12,86.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-01,86.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-02,86.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-03,86.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-04,86.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-05,86.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-06,86.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-07,86.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-08,86.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-09,86.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-10,87.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-11,87.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,10,-- istruzione,2025-12,87.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-01,99,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-02,99.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-03,99.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-04,100.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-05,101.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-06,101.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-07,101.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-08,101.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-09,101.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-10,101.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-11,100.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2016-12,100,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-01,100.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-02,100.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-03,100.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-04,102.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-05,103.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-06,103.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-07,103.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-08,103.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-09,104,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-10,103.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-11,101.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2017-12,101.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-01,101.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-02,101.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-03,102.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-04,103.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-05,104.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-06,104.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-07,105.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-08,104.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-09,105.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-10,104.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-11,102.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2018-12,102.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-01,102.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-02,102.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-03,103,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-04,105.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-05,105.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-06,106.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-07,106.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-08,106,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-09,106.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-10,105.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-11,103.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2019-12,103.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-01,103.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-02,103.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-03,103.8,I,Dato imputato (vedi nota a livello di dataset)
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-04,106.5,I,Dato imputato (vedi nota a livello di dataset)
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-05,106.8,I,Dato imputato (vedi nota a livello di dataset)
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-06,105.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-07,106.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-08,106.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-09,106.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,11,-- servizi ricettivi e di ristorazione,2020-10,105.9,,
